"InventoryID,HospitalID,HospitalName,ProductID,ProductName,Category,WarehouseZone,StorageCondition,BatchNumber,ManufacturingDate,ExpiryDate,CurrentStock,MinStock,MaxStock"
"INV00546,H006,Kafr Shukr Central Hospital,MED046,Hydrochlorothiazide,Cardiovascular,A,Room Temperature,B385711,2024-07-01,2027-07-01,1278,400,2032"
"INV00547,H006,Kafr Shukr Central Hospital,MED047,Atorvastatin,Cardiovascular,B,Room Temperature,B285378,2024-09-24,2027-09-24,1131,400,2300"
"INV00548,H006,Kafr Shukr Central Hospital,MED048,Rosuvastatin,Cardiovascular,A,Room Temperature,B805860,2024-05-28,2027-05-28,1218,400,2484"
"INV00549,H006,Kafr Shukr Central Hospital,MED049,Clopidogrel,Cardiovascular,A,Room Temperature,B971868,2024-07-19,2027-07-19,947,400,2130"
"INV00550,H006,Kafr Shukr Central Hospital,MED050,Warfarin,Cardiovascular,B,Room Temperature,B582604,2024-03-05,2027-03-05,978,400,2205"
"INV00551,H006,Kafr Shukr Central Hospital,MED051,Salbutamol Inhaler,Respiratory,B,Room Temperature,B433997,2024-03-16,2026-03-16,875,400,1812"
"INV00552,H006,Kafr Shukr Central Hospital,MED052,Budesonide Inhaler,Respiratory,B,Room Temperature,B188668,2024-11-03,2026-11-03,974,400,1499"
"INV00553,H006,Kafr Shukr Central Hospital,MED053,Ipratropium,Respiratory,A,Room Temperature,B964434,2024-10-02,2026-10-02,987,400,2036"
"INV00554,H006,Kafr Shukr Central Hospital,MED054,Montelukast,Respiratory,A,Room Temperature,B655083,2024-09-16,2026-09-16,733,400,1772"
"INV00555,H006,Kafr Shukr Central Hospital,MED055,Theophylline,Respiratory,A,Room Temperature,B897622,2024-06-10,2026-06-10,1172,400,2655"
"INV00556,H006,Kafr Shukr Central Hospital,MED056,Acetylcysteine,Respiratory,C,Room Temperature,B626549,2024-09-18,2026-09-18,913,400,2346"
"INV00557,H006,Kafr Shukr Central Hospital,MED057,Ambroxol,Respiratory,A,Room Temperature,B474226,2024-05-15,2026-05-15,1103,400,1885"
"INV00558,H006,Kafr Shukr Central Hospital,MED058,Dexamethasone Neb,Respiratory,B,Room Temperature,B561552,2024-04-18,2026-04-18,921,400,1513"
"INV00559,H006,Kafr Shukr Central Hospital,MED059,Prednisolone,Respiratory,B,Room Temperature,B982487,2024-12-05,2026-12-05,962,400,2210"
"INV00560,H006,Kafr Shukr Central Hospital,MED060,Hydrocortisone,Respiratory,B,Room Temperature,B849971,2024-02-12,2026-02-12,639,400,1274"
"INV00561,H006,Kafr Shukr Central Hospital,MED061,Normal Saline,IV Fluids,A,Room Temperature,B216656,2024-09-01,2026-09-01,1851,800,2691"
"INV00562,H006,Kafr Shukr Central Hospital,MED062,Ringer Lactate,IV Fluids,B,Room Temperature,B282024,2024-08-20,2026-08-20,1815,800,3136"
"INV00563,H006,Kafr Shukr Central Hospital,MED063,Dextrose 5%,IV Fluids,B,Room Temperature,B476742,2024-11-02,2026-11-02,1986,800,3274"
"INV00564,H006,Kafr Shukr Central Hospital,MED064,Dextrose 10%,IV Fluids,C,Room Temperature,B855181,2024-09-23,2026-09-23,1468,800,2671"
"INV00565,H006,Kafr Shukr Central Hospital,MED065,Half Saline,IV Fluids,C,Room Temperature,B947467,2024-01-01,2026-01-01,1767,800,2823"
"INV00566,H006,Kafr Shukr Central Hospital,MED066,DNS,IV Fluids,B,Room Temperature,B303196,2024-04-18,2026-04-18,1124,800,2580"
"INV00567,H006,Kafr Shukr Central Hospital,MED067,Sterile Water,IV Fluids,C,Room Temperature,B967780,2024-09-06,2026-09-06,2189,800,2791"
"INV00568,H006,Kafr Shukr Central Hospital,MED068,Mannitol,IV Fluids,C,Room Temperature,B266892,2024-06-06,2026-06-06,1820,800,2662"
"INV00569,H006,Kafr Shukr Central Hospital,MED069,Albumin,IV Fluids,B,Room Temperature,B539953,2024-12-03,2026-12-03,1333,800,2684"
"INV00570,H006,Kafr Shukr Central Hospital,MED070,Plasma Expander,IV Fluids,A,Room Temperature,B658830,2024-05-26,2026-05-26,2276,800,3369"
"INV00571,H006,Kafr Shukr Central Hospital,MED071,Adrenaline,Emergency,A,Room Temperature,B537625,2024-11-27,2026-11-27,541,150,1777"
"INV00572,H006,Kafr Shukr Central Hospital,MED072,Atropine,Emergency,B,Room Temperature,B972552,2024-10-11,2026-10-11,366,150,1635"
"INV00573,H006,Kafr Shukr Central Hospital,MED073,Dopamine,Emergency,A,Room Temperature,B961069,2024-09-22,2026-09-22,318,150,1790"
"INV00574,H006,Kafr Shukr Central Hospital,MED074,Dobutamine,Emergency,C,Room Temperature,B801979,2024-02-08,2026-02-08,400,150,1276"
"INV00575,H006,Kafr Shukr Central Hospital,MED075,Nitroglycerin,Emergency,B,Room Temperature,B986364,2024-01-02,2026-01-02,415,150,1543"
"INV00576,H006,Kafr Shukr Central Hospital,MED076,Amiodarone,Emergency,A,Room Temperature,B349768,2024-09-14,2026-09-14,330,150,1125"
"INV00577,H006,Kafr Shukr Central Hospital,MED077,Lidocaine,Emergency,A,Room Temperature,B953966,2024-10-27,2026-10-27,370,150,1180"
"INV00578,H006,Kafr Shukr Central Hospital,MED078,Calcium Gluconate,Emergency,C,Room Temperature,B336440,2024-08-10,2026-08-10,423,150,1049"
"INV00579,H006,Kafr Shukr Central Hospital,MED079,Magnesium Sulfate,Emergency,B,Room Temperature,B572501,2024-10-03,2026-10-03,447,150,1742"
"INV00580,H006,Kafr Shukr Central Hospital,MED080,Naloxone,Emergency,B,Room Temperature,B792148,2024-03-13,2026-03-13,298,150,1226"
"INV00581,H006,Kafr Shukr Central Hospital,MED081,Omeprazole,Gastrointestinal,C,Room Temperature,B703291,2024-07-13,2027-07-13,587,400,1886"
"INV00582,H006,Kafr Shukr Central Hospital,MED082,Pantoprazole,Gastrointestinal,B,Room Temperature,B115434,2024-12-25,2027-12-25,828,400,1350"
"INV00583,H006,Kafr Shukr Central Hospital,MED083,Esomeprazole,Gastrointestinal,B,Room Temperature,B752667,2024-04-09,2027-04-09,931,400,1548"
"INV00584,H006,Kafr Shukr Central Hospital,MED084,Famotidine,Gastrointestinal,C,Room Temperature,B532548,2024-07-14,2027-07-14,755,400,1261"
"INV00585,H006,Kafr Shukr Central Hospital,MED085,Domperidone,Gastrointestinal,C,Room Temperature,B345404,2024-10-01,2027-10-01,1200,400,1847"
"INV00586,H006,Kafr Shukr Central Hospital,MED086,Ondansetron,Gastrointestinal,A,Room Temperature,B278570,2024-05-05,2027-05-05,795,400,1713"
"INV00587,H006,Kafr Shukr Central Hospital,MED087,Lactulose,Gastrointestinal,B,Room Temperature,B715863,2024-04-25,2027-04-25,1153,400,2340"
"INV00588,H006,Kafr Shukr Central Hospital,MED088,ORS,Gastrointestinal,C,Room Temperature,B839180,2024-04-22,2027-04-22,777,400,1664"
"INV00589,H006,Kafr Shukr Central Hospital,MED089,Loperamide,Gastrointestinal,A,Room Temperature,B745194,2024-03-07,2027-03-07,976,400,1819"
"INV00590,H006,Kafr Shukr Central Hospital,MED090,Hyoscine,Gastrointestinal,B,Room Temperature,B303199,2024-12-28,2027-12-28,1058,400,1987"
"INV00591,H006,Kafr Shukr Central Hospital,MED091,Hepatitis B Vaccine,Vaccines,Cold Room,Cold Chain,B215598,2024-05-04,2025-05-04,351,150,1677"
"INV00592,H006,Kafr Shukr Central Hospital,MED092,BCG Vaccine,Vaccines,Cold Room,Cold Chain,B253124,2024-05-04,2025-05-04,428,150,1049"
"INV00593,H006,Kafr Shukr Central Hospital,MED093,MMR Vaccine,Vaccines,Cold Room,Cold Chain,B785763,2024-05-13,2025-05-13,291,150,877"
"INV00594,H006,Kafr Shukr Central Hospital,MED094,Tetanus Vaccine,Vaccines,Cold Room,Cold Chain,B906970,2024-03-17,2025-03-17,443,150,1739"
"INV00595,H006,Kafr Shukr Central Hospital,MED095,Influenza Vaccine,Vaccines,Cold Room,Cold Chain,B336527,2024-08-11,2025-08-11,490,150,1098"
"INV00596,H006,Kafr Shukr Central Hospital,MED096,Propofol,Anesthesia,A,Room Temperature,B233004,2024-10-31,2026-10-31,410,150,1398"
"INV00597,H006,Kafr Shukr Central Hospital,MED097,Ketamine,Anesthesia,C,Room Temperature,B150098,2024-12-08,2026-12-08,264,150,1142"
"INV00598,H006,Kafr Shukr Central Hospital,MED098,Midazolam,Anesthesia,B,Room Temperature,B825753,2024-02-20,2026-02-20,477,150,1085"
"INV00599,H006,Kafr Shukr Central Hospital,MED099,Thiopental,Anesthesia,A,Room Temperature,B624426,2024-10-26,2026-10-26,442,150,1474"
"INV00600,H006,Kafr Shukr Central Hospital,MED100,Succinylcholine,Anesthesia,C,Room Temperature,B967964,2024-10-06,2026-10-06,489,150,1592"
"INV00601,H007,Qalyub Specialized Hospital,MED001,Paracetamol 500 mg Tablet,Analgesics,C,Room Temperature,B971522,2024-09-29,2027-09-29,2274,1280,2912"
"INV00602,H007,Qalyub Specialized Hospital,MED002,Paracetamol IV Infusion,Analgesics,C,Room Temperature,B702276,2024-10-01,2027-10-01,1871,1280,3132"
"INV00603,H007,Qalyub Specialized Hospital,MED003,Ibuprofen 400 mg Tablet,Analgesics,C,Room Temperature,B921860,2024-05-24,2027-05-24,3230,1280,4246"
"INV00604,H007,Qalyub Specialized Hospital,MED004,Diclofenac Sodium Injection,Analgesics,C,Room Temperature,B912853,2024-04-26,2027-04-26,2337,1280,2927"
"INV00605,H007,Qalyub Specialized Hospital,MED005,Diclofenac Tablet,Analgesics,C,Room Temperature,B191088,2024-01-05,2027-01-05,3067,1280,3961"
"INV00606,H007,Qalyub Specialized Hospital,MED006,Ketorolac Injection,Analgesics,C,Room Temperature,B591024,2024-03-10,2027-03-10,3399,1280,4422"
"INV00607,H007,Qalyub Specialized Hospital,MED007,Tramadol Injection,Analgesics,A,Room Temperature,B195071,2024-08-23,2027-08-23,3127,1280,4246"
"INV00608,H007,Qalyub Specialized Hospital,MED008,Morphine Injection,Analgesics,B,Room Temperature,B521280,2024-04-11,2027-04-11,2782,1280,3509"
"INV00609,H007,Qalyub Specialized Hospital,MED009,Aspirin 81 mg Tablet,Analgesics,B,Room Temperature,B692632,2024-07-10,2027-07-10,3638,1280,4852"
"INV00610,H007,Qalyub Specialized Hospital,MED010,Aspirin 300 mg Tablet,Analgesics,A,Room Temperature,B587505,2024-08-06,2027-08-06,2643,1280,4091"
"INV00611,H007,Qalyub Specialized Hospital,MED011,Amoxicillin 500 mg,Antibiotics,C,Room Temperature,B808770,2024-12-30,2026-12-30,3024,1280,4295"
"INV00612,H007,Qalyub Specialized Hospital,MED012,Amoxicillin-Clavulanate,Antibiotics,B,Room Temperature,B364528,2024-12-02,2026-12-02,3992,1280,4607"
"INV00613,H007,Qalyub Specialized Hospital,MED013,Ceftriaxone 1 g,Antibiotics,C,Room Temperature,B804293,2024-03-03,2026-03-03,2960,1280,3606"
"INV00614,H007,Qalyub Specialized Hospital,MED014,Cefotaxime,Antibiotics,B,Room Temperature,B585662,2024-07-07,2026-07-07,2126,1280,3119"
"INV00615,H007,Qalyub Specialized Hospital,MED015,Cefuroxime,Antibiotics,C,Room Temperature,B317770,2024-08-01,2026-08-01,3158,1280,4006"
"INV00616,H007,Qalyub Specialized Hospital,MED016,Azithromycin,Antibiotics,A,Room Temperature,B767304,2024-07-22,2026-07-22,2830,1280,3606"
"INV00617,H007,Qalyub Specialized Hospital,MED017,Clarithromycin,Antibiotics,C,Room Temperature,B177842,2024-06-11,2026-06-11,2906,1280,3708"
"INV00618,H007,Qalyub Specialized Hospital,MED018,Ciprofloxacin,Antibiotics,B,Room Temperature,B766246,2024-01-30,2026-01-30,2571,1280,3397"
"INV00619,H007,Qalyub Specialized Hospital,MED019,Levofloxacin,Antibiotics,C,Room Temperature,B881198,2024-01-01,2026-01-01,2905,1280,3953"
"INV00620,H007,Qalyub Specialized Hospital,MED020,Metronidazole IV,Antibiotics,B,Room Temperature,B534376,2024-05-07,2026-05-07,2199,1280,2886"
"INV00621,H007,Qalyub Specialized Hospital,MED021,Vancomycin,Antibiotics,C,Room Temperature,B849078,2024-07-09,2026-01-09,470,240,1163"
"INV00622,H007,Qalyub Specialized Hospital,MED022,Meropenem,Antibiotics,B,Room Temperature,B632893,2024-09-16,2026-03-16,673,240,1556"
"INV00623,H007,Qalyub Specialized Hospital,MED023,Imipenem,Antibiotics,B,Room Temperature,B685676,2024-07-06,2026-01-06,723,240,1993"
"INV00624,H007,Qalyub Specialized Hospital,MED024,Piperacillin/Tazobactam,Antibiotics,B,Room Temperature,B563937,2024-01-16,2025-07-16,2162,1280,3019"
"INV00625,H007,Qalyub Specialized Hospital,MED025,Colistin,Antibiotics,C,Room Temperature,B861019,2024-05-23,2025-11-23,764,240,2009"
"INV00626,H007,Qalyub Specialized Hospital,MED026,Regular Insulin,Diabetes,Cold Room,Cold Chain,B851518,2024-04-20,2026-04-20,1211,640,1894"
"INV00627,H007,Qalyub Specialized Hospital,MED027,NPH Insulin,Diabetes,Cold Room,Cold Chain,B223853,2024-08-02,2026-08-02,1875,640,3278"
"INV00628,H007,Qalyub Specialized Hospital,MED028,Insulin Glargine,Diabetes,Cold Room,Cold Chain,B914886,2024-02-22,2026-02-22,1999,640,2729"
"INV00629,H007,Qalyub Specialized Hospital,MED029,Metformin 500 mg,Diabetes,B,Room Temperature,B222258,2024-09-25,2026-09-25,1420,640,2356"
"INV00630,H007,Qalyub Specialized Hospital,MED030,Metformin 850 mg,Diabetes,C,Room Temperature,B378710,2024-01-31,2026-01-31,964,640,2189"
"INV00631,H007,Qalyub Specialized Hospital,MED031,Gliclazide,Diabetes,A,Room Temperature,B649523,2024-02-23,2026-02-23,1054,640,1563"
"INV00632,H007,Qalyub Specialized Hospital,MED032,Glimepiride,Diabetes,A,Room Temperature,B114743,2024-02-22,2026-02-22,1163,640,2074"
"INV00633,H007,Qalyub Specialized Hospital,MED033,Glibenclamide,Diabetes,B,Room Temperature,B957558,2024-02-28,2026-02-28,962,640,1666"
"INV00634,H007,Qalyub Specialized Hospital,MED034,Sitagliptin,Diabetes,C,Room Temperature,B268785,2024-10-16,2026-10-16,1568,640,3041"
"INV00635,H007,Qalyub Specialized Hospital,MED035,Empagliflozin,Diabetes,B,Room Temperature,B976110,2024-02-18,2026-02-18,1549,640,2764"
"INV00636,H007,Qalyub Specialized Hospital,MED036,Amlodipine,Cardiovascular,C,Room Temperature,B937393,2024-06-02,2027-06-02,1331,640,2691"
"INV00637,H007,Qalyub Specialized Hospital,MED037,Captopril,Cardiovascular,C,Room Temperature,B834983,2024-03-28,2027-03-28,1087,640,1929"
"INV00638,H007,Qalyub Specialized Hospital,MED038,Enalapril,Cardiovascular,A,Room Temperature,B468266,2024-06-05,2027-06-05,1383,640,2714"
"INV00639,H007,Qalyub Specialized Hospital,MED039,Losartan,Cardiovascular,C,Room Temperature,B596043,2024-06-10,2027-06-10,1578,640,3000"
"INV00640,H007,Qalyub Specialized Hospital,MED040,Valsartan,Cardiovascular,C,Room Temperature,B191218,2024-05-20,2027-05-20,1743,640,3061"
"INV00641,H007,Qalyub Specialized Hospital,MED041,Bisoprolol,Cardiovascular,B,Room Temperature,B865348,2024-06-27,2027-06-27,1133,640,2604"
"INV00642,H007,Qalyub Specialized Hospital,MED042,Metoprolol,Cardiovascular,B,Room Temperature,B716410,2024-11-11,2027-11-11,1609,640,3033"
"INV00643,H007,Qalyub Specialized Hospital,MED043,Atenolol,Cardiovascular,C,Room Temperature,B916228,2024-01-13,2027-01-13,1052,640,1786"
"INV00644,H007,Qalyub Specialized Hospital,MED044,Furosemide,Cardiovascular,A,Room Temperature,B961789,2024-10-07,2027-10-07,1867,640,2818"
"INV00645,H007,Qalyub Specialized Hospital,MED045,Spironolactone,Cardiovascular,B,Room Temperature,B487881,2024-10-19,2027-10-19,1707,640,2858"
"INV00646,H007,Qalyub Specialized Hospital,MED046,Hydrochlorothiazide,Cardiovascular,B,Room Temperature,B691202,2024-02-10,2027-02-10,1063,640,2102"
"INV00647,H007,Qalyub Specialized Hospital,MED047,Atorvastatin,Cardiovascular,A,Room Temperature,B940552,2024-08-23,2027-08-23,1202,640,1928"
"INV00648,H007,Qalyub Specialized Hospital,MED048,Rosuvastatin,Cardiovascular,B,Room Temperature,B126654,2024-04-09,2027-04-09,1737,640,2977"
"INV00649,H007,Qalyub Specialized Hospital,MED049,Clopidogrel,Cardiovascular,C,Room Temperature,B227927,2024-11-05,2027-11-05,1643,640,2601"
"INV00650,H007,Qalyub Specialized Hospital,MED050,Warfarin,Cardiovascular,C,Room Temperature,B972328,2024-06-10,2027-06-10,1122,640,2370"
"INV00651,H007,Qalyub Specialized Hospital,MED051,Salbutamol Inhaler,Respiratory,C,Room Temperature,B345739,2024-11-21,2026-11-21,1155,640,1682"
"INV00652,H007,Qalyub Specialized Hospital,MED052,Budesonide Inhaler,Respiratory,B,Room Temperature,B436227,2024-03-05,2026-03-05,1202,640,2139"
"INV00653,H007,Qalyub Specialized Hospital,MED053,Ipratropium,Respiratory,B,Room Temperature,B388816,2024-11-08,2026-11-08,1605,640,2629"
"INV00654,H007,Qalyub Specialized Hospital,MED054,Montelukast,Respiratory,B,Room Temperature,B233172,2024-10-29,2026-10-29,1186,640,1729"
"INV00655,H007,Qalyub Specialized Hospital,MED055,Theophylline,Respiratory,B,Room Temperature,B660897,2024-10-06,2026-10-06,1525,640,2126"
"INV00656,H007,Qalyub Specialized Hospital,MED056,Acetylcysteine,Respiratory,C,Room Temperature,B807173,2024-04-20,2026-04-20,1474,640,2360"
"INV00657,H007,Qalyub Specialized Hospital,MED057,Ambroxol,Respiratory,A,Room Temperature,B983096,2024-01-29,2026-01-29,1056,640,2091"
"INV00658,H007,Qalyub Specialized Hospital,MED058,Dexamethasone Neb,Respiratory,C,Room Temperature,B464662,2024-12-05,2026-12-05,1493,640,2825"
"INV00659,H007,Qalyub Specialized Hospital,MED059,Prednisolone,Respiratory,B,Room Temperature,B889177,2024-04-01,2026-04-01,1063,640,1666"
"INV00660,H007,Qalyub Specialized Hospital,MED060,Hydrocortisone,Respiratory,C,Room Temperature,B348552,2024-08-09,2026-08-09,1418,640,2092"
"INV00661,H007,Qalyub Specialized Hospital,MED061,Normal Saline,IV Fluids,A,Room Temperature,B927424,2024-06-01,2026-06-01,3509,1280,4509"
"INV00662,H007,Qalyub Specialized Hospital,MED062,Ringer Lactate,IV Fluids,C,Room Temperature,B499371,2024-05-05,2026-05-05,1916,1280,3240"
"INV00663,H007,Qalyub Specialized Hospital,MED063,Dextrose 5%,IV Fluids,A,Room Temperature,B549763,2024-05-14,2026-05-14,2732,1280,4204"
"INV00664,H007,Qalyub Specialized Hospital,MED064,Dextrose 10%,IV Fluids,B,Room Temperature,B914038,2024-09-20,2026-09-20,2922,1280,3752"
"INV00665,H007,Qalyub Specialized Hospital,MED065,Half Saline,IV Fluids,C,Room Temperature,B878883,2024-02-28,2026-02-28,2737,1280,3450"
"INV00666,H007,Qalyub Specialized Hospital,MED066,DNS,IV Fluids,C,Room Temperature,B187265,2024-04-07,2026-04-07,2380,1280,3036"
"INV00667,H007,Qalyub Specialized Hospital,MED067,Sterile Water,IV Fluids,C,Room Temperature,B862371,2024-08-05,2026-08-05,2428,1280,3398"
"INV00668,H007,Qalyub Specialized Hospital,MED068,Mannitol,IV Fluids,C,Room Temperature,B436851,2024-04-05,2026-04-05,4031,1280,5354"
"INV00669,H007,Qalyub Specialized Hospital,MED069,Albumin,IV Fluids,B,Room Temperature,B968584,2024-10-04,2026-10-04,2595,1280,3634"
"INV00670,H007,Qalyub Specialized Hospital,MED070,Plasma Expander,IV Fluids,A,Room Temperature,B213688,2024-01-26,2026-01-26,3178,1280,4118"
"INV00671,H007,Qalyub Specialized Hospital,MED071,Adrenaline,Emergency,A,Room Temperature,B811111,2024-06-29,2026-06-29,777,240,1543"
"INV00672,H007,Qalyub Specialized Hospital,MED072,Atropine,Emergency,C,Room Temperature,B656718,2024-11-16,2026-11-16,872,240,1783"
"INV00673,H007,Qalyub Specialized Hospital,MED073,Dopamine,Emergency,B,Room Temperature,B118990,2024-02-26,2026-02-26,471,240,1670"
"INV00674,H007,Qalyub Specialized Hospital,MED074,Dobutamine,Emergency,A,Room Temperature,B902673,2024-08-28,2026-08-28,531,240,1824"
"INV00675,H007,Qalyub Specialized Hospital,MED075,Nitroglycerin,Emergency,A,Room Temperature,B593216,2024-09-04,2026-09-04,394,240,1352"
"INV00676,H007,Qalyub Specialized Hospital,MED076,Amiodarone,Emergency,A,Room Temperature,B595164,2024-08-11,2026-08-11,830,240,1344"
"INV00677,H007,Qalyub Specialized Hospital,MED077,Lidocaine,Emergency,A,Room Temperature,B931037,2024-10-20,2026-10-20,486,240,1375"
"INV00678,H007,Qalyub Specialized Hospital,MED078,Calcium Gluconate,Emergency,A,Room Temperature,B953900,2024-10-28,2026-10-28,386,240,1599"
"INV00679,H007,Qalyub Specialized Hospital,MED079,Magnesium Sulfate,Emergency,A,Room Temperature,B667815,2024-04-02,2026-04-02,511,240,1528"
"INV00680,H007,Qalyub Specialized Hospital,MED080,Naloxone,Emergency,B,Room Temperature,B565226,2024-07-27,2026-07-27,987,240,1647"
"INV00681,H007,Qalyub Specialized Hospital,MED081,Omeprazole,Gastrointestinal,C,Room Temperature,B128328,2024-03-10,2027-03-10,1428,640,2595"
"INV00682,H007,Qalyub Specialized Hospital,MED082,Pantoprazole,Gastrointestinal,A,Room Temperature,B697690,2024-11-15,2027-11-15,1381,640,2576"
"INV00683,H007,Qalyub Specialized Hospital,MED083,Esomeprazole,Gastrointestinal,B,Room Temperature,B950193,2024-12-22,2027-12-22,1054,640,1692"
"INV00684,H007,Qalyub Specialized Hospital,MED084,Famotidine,Gastrointestinal,B,Room Temperature,B228389,2024-06-02,2027-06-02,843,640,2228"
"INV00685,H007,Qalyub Specialized Hospital,MED085,Domperidone,Gastrointestinal,C,Room Temperature,B521217,2024-05-04,2027-05-04,1441,640,2511"
"INV00686,H007,Qalyub Specialized Hospital,MED086,Ondansetron,Gastrointestinal,C,Room Temperature,B316204,2024-09-03,2027-09-03,1518,640,2865"
"INV00687,H007,Qalyub Specialized Hospital,MED087,Lactulose,Gastrointestinal,A,Room Temperature,B514758,2024-04-03,2027-04-03,1450,640,2945"
"INV00688,H007,Qalyub Specialized Hospital,MED088,ORS,Gastrointestinal,C,Room Temperature,B599797,2024-12-07,2027-12-07,1618,640,2871"
"INV00689,H007,Qalyub Specialized Hospital,MED089,Loperamide,Gastrointestinal,C,Room Temperature,B239227,2024-04-10,2027-04-10,826,640,1873"
"INV00690,H007,Qalyub Specialized Hospital,MED090,Hyoscine,Gastrointestinal,B,Room Temperature,B687515,2024-08-03,2027-08-03,1716,640,3196"
"INV00691,H007,Qalyub Specialized Hospital,MED091,Hepatitis B Vaccine,Vaccines,Cold Room,Cold Chain,B782773,2024-03-31,2025-03-31,858,240,2301"
"INV00692,H007,Qalyub Specialized Hospital,MED092,BCG Vaccine,Vaccines,Cold Room,Cold Chain,B445740,2024-12-29,2025-12-29,382,240,1332"
"INV00693,H007,Qalyub Specialized Hospital,MED093,MMR Vaccine,Vaccines,Cold Room,Cold Chain,B512918,2024-09-04,2025-09-04,430,240,1367"
"INV00694,H007,Qalyub Specialized Hospital,MED094,Tetanus Vaccine,Vaccines,Cold Room,Cold Chain,B192764,2024-03-29,2025-03-29,528,240,1699"
"INV00695,H007,Qalyub Specialized Hospital,MED095,Influenza Vaccine,Vaccines,Cold Room,Cold Chain,B732413,2024-04-26,2025-04-26,694,240,1597"
"INV00696,H007,Qalyub Specialized Hospital,MED096,Propofol,Anesthesia,B,Room Temperature,B905581,2024-12-11,2026-12-11,408,240,1510"
"INV00697,H007,Qalyub Specialized Hospital,MED097,Ketamine,Anesthesia,B,Room Temperature,B873210,2024-06-29,2026-06-29,405,240,1765"
"INV00698,H007,Qalyub Specialized Hospital,MED098,Midazolam,Anesthesia,A,Room Temperature,B780089,2024-02-27,2026-02-27,403,240,1671"
"INV00699,H007,Qalyub Specialized Hospital,MED099,Thiopental,Anesthesia,A,Room Temperature,B742762,2024-11-10,2026-11-10,898,240,1663"
"INV00700,H007,Qalyub Specialized Hospital,MED100,Succinylcholine,Anesthesia,C,Room Temperature,B405505,2024-10-04,2026-10-04,411,240,1103"
"INV00701,H008,El Khanka Central Hospital,MED001,Paracetamol 500 mg Tablet,Analgesics,C,Room Temperature,B811935,2024-07-15,2027-07-15,1959,800,3038"
"INV00702,H008,El Khanka Central Hospital,MED002,Paracetamol IV Infusion,Analgesics,A,Room Temperature,B357906,2024-03-16,2027-03-16,1792,800,2390"
"INV00703,H008,El Khanka Central Hospital,MED003,Ibuprofen 400 mg Tablet,Analgesics,A,Room Temperature,B728889,2024-11-22,2027-11-22,1350,800,2152"
"INV00704,H008,El Khanka Central Hospital,MED004,Diclofenac Sodium Injection,Analgesics,B,Room Temperature,B174601,2024-10-05,2027-10-05,1611,800,2242"
"INV00705,H008,El Khanka Central Hospital,MED005,Diclofenac Tablet,Analgesics,A,Room Temperature,B882215,2024-08-08,2027-08-08,1217,800,1825"
"INV00706,H008,El Khanka Central Hospital,MED006,Ketorolac Injection,Analgesics,A,Room Temperature,B291387,2024-02-15,2027-02-15,1557,800,2671"
"INV00707,H008,El Khanka Central Hospital,MED007,Tramadol Injection,Analgesics,C,Room Temperature,B453646,2024-07-13,2027-07-13,1373,800,2867"
"INV00708,H008,El Khanka Central Hospital,MED008,Morphine Injection,Analgesics,C,Room Temperature,B372919,2024-01-24,2027-01-24,1013,800,2506"
"INV00709,H008,El Khanka Central Hospital,MED009,Aspirin 81 mg Tablet,Analgesics,B,Room Temperature,B107415,2024-06-29,2027-06-29,1882,800,2814"
"INV00710,H008,El Khanka Central Hospital,MED010,Aspirin 300 mg Tablet,Analgesics,A,Room Temperature,B399188,2024-09-10,2027-09-10,1694,800,3056"
"INV00711,H008,El Khanka Central Hospital,MED011,Amoxicillin 500 mg,Antibiotics,C,Room Temperature,B596965,2024-02-23,2026-02-23,1504,800,2703"
"INV00712,H008,El Khanka Central Hospital,MED012,Amoxicillin-Clavulanate,Antibiotics,A,Room Temperature,B924834,2024-11-12,2026-11-12,1630,800,2214"
"INV00713,H008,El Khanka Central Hospital,MED013,Ceftriaxone 1 g,Antibiotics,A,Room Temperature,B840389,2024-11-27,2026-11-27,1267,800,2730"
"INV00714,H008,El Khanka Central Hospital,MED014,Cefotaxime,Antibiotics,B,Room Temperature,B151001,2024-12-08,2026-12-08,1655,800,3063"
"INV00715,H008,El Khanka Central Hospital,MED015,Cefuroxime,Antibiotics,A,Room Temperature,B654394,2024-04-21,2026-04-21,1608,800,2644"
"INV00716,H008,El Khanka Central Hospital,MED016,Azithromycin,Antibiotics,B,Room Temperature,B327189,2024-02-16,2026-02-16,1176,800,2054"
"INV00717,H008,El Khanka Central Hospital,MED017,Clarithromycin,Antibiotics,C,Room Temperature,B419759,2024-08-28,2026-08-28,1751,800,2911"
"INV00718,H008,El Khanka Central Hospital,MED018,Ciprofloxacin,Antibiotics,C,Room Temperature,B178077,2024-09-11,2026-09-11,2164,800,2825"
"INV00719,H008,El Khanka Central Hospital,MED019,Levofloxacin,Antibiotics,C,Room Temperature,B913560,2024-08-01,2026-08-01,1514,800,2023"
"INV00720,H008,El Khanka Central Hospital,MED020,Metronidazole IV,Antibiotics,C,Room Temperature,B351514,2024-06-01,2026-06-01,1945,800,2555"
"INV00721,H008,El Khanka Central Hospital,MED021,Vancomycin,Antibiotics,B,Room Temperature,B535928,2024-07-09,2026-01-09,536,150,1868"
"INV00722,H008,El Khanka Central Hospital,MED022,Meropenem,Antibiotics,B,Room Temperature,B484193,2024-03-28,2025-09-28,432,150,1826"
